loan_amnt,term_months,interest_rate,annual_inc,dti,open_acc,pub_rec,revol_util,inq_last_6m,delinq_2yrs,emp_length_years,home_ownership,default
8917.0,36,11.8,27298.0,37.76,5,0,41.68,0,0,7,MORTGAGE,1
11644.0,36,10.69,45428.0,16.09,4,0,68.92,1,1,11,MORTGAGE,1
16560.0,36,13.74,79509.0,19.49,5,0,65.34,2,0,11,MORTGAGE,0
20777.0,36,12.11,44068.0,4.71,5,1,81.32,1,0,30,RENT,1
18044.0,36,6.96,77787.0,11.18,4,1,50.44,1,0,17,RENT,1
3544.0,36,5.46,121875.0,21.68,5,1,81.09,1,0,26,OTHER,0
16522.0,36,13.05,75118.0,15.36,4,0,37.41,0,1,13,MORTGAGE,1
15360.0,36,17.53,26395.0,22.92,9,0,53.64,1,0,24,RENT,0
17069.0,36,12.32,44596.0,21.4,5,0,64.13,0,0,9,MORTGAGE,1
23081.0,60,15.25,61438.0,7.46,6,0,19.73,0,0,16,MORTGAGE,1
4684.0,36,16.05,59433.0,26.12,7,1,35.18,0,0,3,RENT,0
12044.0,36,13.07,74560.0,8.06,2,0,28.3,2,0,8,MORTGAGE,0
17955.0,36,8.74,79373.0,11.88,2,0,43.56,0,0,17,RENT,0
7092.0,36,12.78,121916.0,19.84,3,0,31.68,0,0,11,OTHER,0
22380.0,36,16.83,69888.0,30.54,3,0,47.66,3,0,26,RENT,1
16842.0,36,14.12,35434.0,9.97,3,0,43.05,2,0,15,MORTGAGE,0
19233.0,60,14.99,104614.0,19.18,4,0,38.01,1,1,19,RENT,0
12145.0,36,10.15,107891.0,19.25,7,0,48.77,1,0,4,OWN,1
19069.0,36,11.19,76973.0,23.26,5,0,27.94,0,0,17,MORTGAGE,0
20342.0,36,11.53,62608.0,27.47,11,0,23.45,0,0,2,RENT,0
16164.0,36,11.79,88676.0,14.77,6,0,15.17,0,0,11,RENT,0
16172.0,36,16.67,63668.0,26.09,9,0,0.3,0,1,3,RENT,1
16352.0,36,5.0,8329.0,28.64,6,0,28.01,0,0,16,MORTGAGE,1
10683.0,60,12.12,86904.0,32.27,3,0,58.47,0,0,20,RENT,0
14262.0,36,11.68,96768.0,22.02,6,1,40.06,0,0,20,MORTGAGE,0
14237.0,36,6.51,113233.0,19.26,8,0,45.3,1,0,27,MORTGAGE,1
16917.0,36,14.69,48077.0,14.2,7,0,34.88,0,0,9,RENT,1
19999.0,36,9.1,76785.0,6.33,9,0,93.31,1,0,23,RENT,0
9707.0,60,10.57,77434.0,15.78,6,0,49.14,0,1,29,OWN,0
14375.0,60,19.4,72561.0,18.9,1,0,30.78,0,0,16,RENT,1
22407.0,60,16.04,73446.0,17.12,5,0,18.58,2,0,0,RENT,1
11282.0,36,14.3,71114.0,22.78,10,0,87.83,1,0,24,RENT,0
10889.0,36,13.52,76352.0,6.37,5,0,9.95,2,0,10,RENT,0
16012.0,36,11.34,92220.0,16.54,5,0,25.13,2,0,2,RENT,0
19222.0,36,20.0,106609.0,33.96,4,0,25.15,0,0,30,OWN,0
15057.0,36,15.21,47310.0,25.96,7,0,44.13,1,0,12,RENT,0
21645.0,36,9.0,64831.0,22.93,3,0,53.88,2,0,25,MORTGAGE,1
19284.0,36,6.4,57322.0,21.13,1,0,46.71,2,0,9,MORTGAGE,0
19209.0,60,14.27,53030.0,15.08,5,0,35.88,3,0,1,MORTGAGE,1
17771.0,36,11.78,21519.0,3.97,4,0,10.07,1,1,16,MORTGAGE,1
26638.0,60,6.28,70727.0,21.66,5,0,91.42,0,0,11,MORTGAGE,0
13974.0,36,13.71,84380.0,0.0,5,0,51.62,1,0,20,RENT,0
4982.0,36,10.92,65347.0,15.4,6,0,59.19,0,0,21,MORTGAGE,0
23021.0,36,14.12,69731.0,17.97,8,0,28.1,1,0,27,OTHER,0
12712.0,36,13.77,82553.0,14.42,4,1,37.57,0,0,17,RENT,0
15539.0,36,9.57,112334.0,35.37,1,1,74.32,2,0,21,OWN,0
21548.0,36,14.53,57407.0,32.59,7,0,0.0,1,0,28,MORTGAGE,1
6989.0,36,10.01,34852.0,26.26,2,1,64.09,0,0,29,OTHER,0
8742.0,60,10.27,67287.0,10.6,9,0,38.82,1,0,24,RENT,0
6994.0,36,9.87,126507.0,33.37,10,0,55.4,2,0,19,RENT,0
11029.0,36,16.52,35173.0,22.95,3,0,86.62,2,0,20,RENT,1
17198.0,36,10.88,89504.0,10.46,4,0,33.05,1,0,26,RENT,0
17621.0,36,17.49,104737.0,18.26,5,0,0.0,1,0,18,MORTGAGE,0
16381.0,36,19.13,5000.0,25.67,5,0,17.72,0,0,19,RENT,1
7936.0,36,9.05,82307.0,13.21,7,0,45.32,0,0,30,MORTGAGE,1
3449.0,36,5.0,88102.0,19.12,4,1,86.23,2,0,24,MORTGAGE,1
15272.0,36,16.18,61980.0,20.53,4,1,35.3,2,0,15,OWN,0
12641.0,36,10.63,50607.0,9.19,7,2,83.7,0,0,17,OWN,1
17297.0,36,8.54,52280.0,15.84,4,0,0.0,1,0,0,RENT,0
18510.0,60,9.65,60143.0,9.8,5,0,32.41,1,1,15,OWN,1
15691.0,36,10.34,60937.0,24.95,7,0,70.95,3,0,23,RENT,1
18801.0,36,17.19,55277.0,10.74,3,0,68.6,0,0,9,MORTGAGE,0
16146.0,36,12.64,59666.0,20.33,6,0,0.0,0,0,16,MORTGAGE,1
17650.0,36,17.13,105724.0,6.88,4,1,24.0,0,0,14,RENT,0
11477.0,36,13.98,33567.0,8.93,4,0,41.54,1,0,26,OWN,1
14102.0,36,10.76,17528.0,8.54,5,1,28.4,0,0,9,RENT,1
15984.0,36,10.44,106204.0,15.68,3,1,74.23,1,0,13,MORTGAGE,0
19103.0,36,14.25,64239.0,19.44,6,0,45.32,0,0,6,MORTGAGE,0
13031.0,36,15.28,58353.0,20.92,3,0,8.89,2,0,5,RENT,1
17606.0,60,15.99,66663.0,3.82,2,0,56.52,1,0,17,RENT,1
13671.0,36,10.95,76278.0,16.65,4,0,57.84,0,0,20,MORTGAGE,0
14412.0,36,12.7,54278.0,12.0,3,0,16.27,1,0,17,RENT,1
19148.0,60,14.34,85178.0,22.27,3,0,22.73,0,0,28,RENT,1
5035.0,60,10.46,41132.0,15.86,7,1,27.21,0,1,21,RENT,1
8518.0,36,7.46,60945.0,17.35,10,0,79.16,0,0,2,MORTGAGE,0
7589.0,60,8.77,5000.0,12.04,5,0,42.79,0,0,18,RENT,1
3332.0,36,11.04,105167.0,31.8,9,0,0.0,2,0,5,MORTGAGE,1
11609.0,36,14.65,64717.0,7.73,7,0,14.91,2,0,2,MORTGAGE,0
18747.0,60,17.04,90103.0,14.8,1,0,62.9,0,0,7,MORTGAGE,1
13576.0,36,6.58,84297.0,18.86,3,1,34.79,0,0,24,OWN,1
15989.0,36,9.61,86494.0,15.99,4,0,14.32,1,0,4,MORTGAGE,1
20446.0,36,10.57,69767.0,11.89,6,0,35.54,1,0,30,RENT,0
21638.0,36,15.18,81647.0,3.51,5,0,69.53,1,0,17,OTHER,1
14654.0,36,9.89,41161.0,12.47,6,1,99.4,1,0,11,RENT,1
21768.0,60,10.28,34865.0,10.32,3,0,43.55,1,0,2,MORTGAGE,0
15461.0,36,6.35,66967.0,31.43,3,0,57.24,2,0,9,RENT,1
10813.0,36,13.93,49607.0,36.12,4,0,42.5,1,0,30,MORTGAGE,0
12028.0,36,11.35,112764.0,17.59,2,0,50.47,0,1,13,MORTGAGE,0
7597.0,36,9.38,81254.0,6.76,9,0,21.87,2,0,5,RENT,0
10559.0,36,10.96,48506.0,23.9,6,0,81.13,0,0,29,MORTGAGE,0
13210.0,60,16.51,61854.0,10.15,8,0,33.54,0,0,1,MORTGAGE,1
19018.0,36,7.98,73990.0,13.61,6,1,17.51,2,0,14,RENT,0
23604.0,36,8.63,67960.0,12.97,7,0,25.77,0,0,10,MORTGAGE,0
8089.0,36,17.01,78152.0,14.0,3,0,61.62,2,0,12,RENT,1
16964.0,36,12.3,72060.0,15.16,3,0,27.53,0,0,14,OTHER,0
9797.0,36,14.68,28280.0,7.49,3,0,82.92,0,0,13,MORTGAGE,1
17373.0,36,13.61,5473.0,12.38,5,0,60.99,0,0,25,RENT,1
14345.0,36,11.86,58792.0,26.16,5,0,66.54,1,0,2,RENT,1
5845.0,36,10.61,86815.0,17.73,7,0,34.53,0,0,19,RENT,0
19641.0,60,15.33,59129.0,19.0,4,0,29.46,3,0,18,MORTGAGE,1
11975.0,36,16.65,107097.0,0.14,2,0,45.82,0,0,30,OWN,0
12330.0,36,16.34,68593.0,25.58,6,0,15.32,0,0,28,MORTGAGE,0
9651.0,36,7.26,110716.0,12.52,4,0,56.81,0,0,12,MORTGAGE,1
11729.0,36,17.22,104557.0,26.99,3,0,67.93,0,0,17,RENT,0
17139.0,60,10.57,101539.0,19.23,6,0,27.7,2,0,2,RENT,0
14054.0,36,8.98,33895.0,13.5,2,0,62.24,0,1,25,MORTGAGE,1
16643.0,36,11.32,70514.0,4.58,3,0,51.37,1,0,28,RENT,1
16810.0,36,15.32,106683.0,35.4,3,0,72.91,2,0,26,OWN,1
21603.0,60,14.16,78170.0,24.43,6,0,86.09,0,0,17,RENT,0
13286.0,36,10.98,86631.0,24.9,8,0,64.54,0,0,26,MORTGAGE,1
7616.0,36,15.35,28363.0,32.55,6,0,43.59,0,1,15,MORTGAGE,1
20336.0,36,12.56,127564.0,19.79,2,0,75.14,1,0,4,OWN,0
13343.0,36,9.71,46259.0,28.82,6,0,46.18,0,0,13,RENT,1
20573.0,60,9.17,10167.0,14.17,6,0,38.36,1,0,1,RENT,1
16917.0,36,13.64,59466.0,23.9,5,0,29.76,2,0,5,MORTGAGE,1
14344.0,36,11.67,5000.0,12.96,5,0,47.44,0,0,15,MORTGAGE,1
16744.0,36,6.5,37446.0,13.97,9,1,70.13,2,1,11,RENT,1
24755.0,60,15.39,146755.0,18.78,4,0,19.21,0,0,0,OWN,0
25385.0,36,10.08,58599.0,7.86,4,0,14.0,0,0,10,OWN,1
15347.0,36,18.37,27166.0,20.64,6,0,14.49,1,0,13,RENT,1
15801.0,60,6.39,70759.0,15.5,4,0,70.55,1,0,11,OWN,0
20381.0,36,11.28,43066.0,2.1,3,1,54.96,1,1,14,OWN,0
10772.0,60,9.2,95936.0,14.34,4,0,81.86,3,0,8,RENT,0
16665.0,36,8.1,43314.0,15.24,9,0,32.03,1,0,12,OWN,0
14871.0,36,10.05,78122.0,24.82,3,1,14.43,0,1,15,MORTGAGE,0
16570.0,36,19.08,35588.0,20.28,5,0,83.92,2,0,5,OWN,1
10833.0,36,12.57,147971.0,29.58,7,0,26.61,0,0,23,MORTGAGE,0
7052.0,36,8.83,85109.0,22.16,3,0,61.9,1,0,8,RENT,1
4635.0,36,5.0,65635.0,13.57,4,0,11.64,2,0,29,MORTGAGE,1
9413.0,60,5.11,61211.0,17.53,6,0,49.52,2,0,10,MORTGAGE,1
12707.0,36,9.85,53392.0,15.22,5,1,40.92,0,0,3,MORTGAGE,1
13534.0,36,9.47,47173.0,21.9,3,0,9.4,1,1,16,MORTGAGE,0
24686.0,36,11.1,46348.0,18.48,9,0,92.3,2,0,27,MORTGAGE,0
20530.0,36,5.0,120350.0,12.97,2,0,22.79,1,0,16,RENT,0
10190.0,36,11.63,53422.0,18.07,6,0,21.62,0,0,10,RENT,1
16739.0,36,16.11,6117.0,21.69,3,0,28.64,0,0,26,OWN,1
12965.0,36,18.49,35021.0,9.95,5,1,0.0,2,0,16,OWN,1
13578.0,36,5.0,97832.0,20.54,0,0,36.82,1,0,14,OWN,0
15927.0,36,8.79,62430.0,5.37,3,0,28.65,1,0,3,RENT,1
18096.0,36,8.58,65978.0,26.84,4,0,69.81,3,0,20,RENT,0
13304.0,60,12.58,105094.0,22.22,8,0,52.9,2,0,4,RENT,0
20319.0,36,7.12,46685.0,31.03,5,1,13.3,1,0,22,OWN,1
9290.0,36,18.73,88973.0,9.07,6,0,28.67,0,0,25,RENT,0
15032.0,36,12.17,49964.0,27.07,7,1,98.89,0,0,18,OWN,0
27988.0,36,11.51,87276.0,25.49,5,0,22.2,1,0,15,OWN,1
16115.0,36,18.37,58266.0,16.54,10,0,65.59,1,0,28,OWN,0
22166.0,60,11.94,62754.0,14.99,4,0,28.0,2,0,7,RENT,1
15458.0,60,13.6,94604.0,9.32,5,0,19.92,0,0,2,OTHER,0
17904.0,36,9.0,92441.0,7.23,5,0,31.45,0,0,28,RENT,0
14716.0,36,6.52,65037.0,11.99,5,0,81.76,1,1,8,RENT,1
14148.0,36,9.56,55851.0,7.95,8,0,8.32,1,0,26,MORTGAGE,1
11103.0,36,20.75,117974.0,30.77,2,0,61.41,1,0,4,OWN,0
17152.0,36,14.53,87680.0,5.98,4,0,75.49,0,0,11,MORTGAGE,0
10742.0,36,13.1,58266.0,19.19,3,1,31.2,0,0,24,MORTGAGE,0
18328.0,36,8.09,50407.0,21.49,4,0,69.93,1,0,6,OWN,1
20426.0,36,15.65,100747.0,20.86,2,0,66.03,0,0,6,OTHER,0
16833.0,36,6.57,73462.0,21.56,4,0,24.84,0,0,11,OWN,1
13569.0,36,5.73,65093.0,25.57,5,0,21.25,1,0,21,MORTGAGE,1
17270.0,36,9.76,73449.0,14.43,7,0,41.15,1,0,21,RENT,0
13457.0,36,19.82,80134.0,18.7,6,0,47.7,0,0,21,MORTGAGE,0
19678.0,36,19.59,68299.0,15.65,3,0,35.76,2,0,10,MORTGAGE,0
5843.0,60,10.2,106111.0,28.42,4,0,59.13,0,0,23,MORTGAGE,1
13322.0,36,9.3,107780.0,34.8,4,1,25.66,0,0,14,OWN,0
5046.0,36,5.44,85957.0,8.45,4,0,22.21,3,0,11,OTHER,0
7525.0,36,12.31,111242.0,1.75,7,0,45.1,1,0,29,RENT,0
21819.0,36,12.65,70255.0,22.55,4,0,50.71,1,0,30,MORTGAGE,1
19476.0,36,15.16,90710.0,26.56,4,0,77.8,0,0,29,MORTGAGE,1
11403.0,36,15.64,100134.0,33.66,5,0,56.36,0,0,16,MORTGAGE,0
7487.0,36,11.21,100571.0,23.9,5,0,62.74,2,0,14,MORTGAGE,1
1000.0,36,14.22,97480.0,29.17,4,0,36.37,1,0,3,MORTGAGE,0
12283.0,36,9.2,88936.0,31.28,6,0,36.54,0,0,27,MORTGAGE,1
27102.0,36,14.15,128714.0,29.72,8,0,29.11,1,0,8,MORTGAGE,0
17174.0,36,9.97,53809.0,25.05,5,0,49.57,1,0,11,OTHER,1
12202.0,36,13.84,65343.0,7.74,4,0,48.64,0,0,10,RENT,1
17325.0,36,13.51,63565.0,17.93,7,0,47.42,2,0,14,RENT,1
7195.0,36,12.28,58958.0,20.4,7,1,39.93,1,0,11,MORTGAGE,1
13513.0,36,15.18,10337.0,17.2,9,0,43.93,2,0,6,RENT,1
15497.0,36,5.72,111246.0,17.7,2,0,86.42,3,0,10,RENT,0
14569.0,36,7.74,39219.0,30.54,5,0,51.86,2,1,7,RENT,1
18954.0,36,10.92,75094.0,11.95,5,0,59.59,0,0,23,MORTGAGE,1
16723.0,36,6.23,27344.0,24.39,4,0,56.72,0,0,21,RENT,1
18342.0,36,10.37,88621.0,20.53,5,0,40.64,0,0,0,RENT,0
11558.0,36,10.5,46438.0,11.14,5,0,58.42,0,0,24,MORTGAGE,0
19489.0,36,17.24,35921.0,9.39,7,1,45.52,1,2,19,RENT,1
23145.0,36,12.57,75830.0,4.39,1,0,13.74,1,0,17,RENT,0
10149.0,36,16.12,48978.0,21.88,5,0,30.48,1,0,15,OWN,0
10562.0,36,13.21,52775.0,17.49,6,0,94.84,1,0,19,RENT,1
21679.0,36,9.86,75154.0,11.39,0,0,74.17,2,0,1,OWN,0
14043.0,36,12.53,94000.0,2.99,3,0,37.53,0,0,9,OWN,1
22019.0,36,14.92,45448.0,21.46,9,1,61.87,0,0,18,RENT,0
12787.0,36,16.77,40264.0,16.61,3,0,50.47,0,0,27,MORTGAGE,1
22275.0,36,11.47,70705.0,12.29,6,0,88.57,0,0,7,RENT,0
15657.0,36,5.41,86178.0,10.29,4,1,41.76,1,0,21,RENT,0
16291.0,36,5.13,113883.0,16.09,4,0,50.61,1,0,28,MORTGAGE,0
22824.0,60,10.69,37860.0,21.76,4,0,25.07,1,0,26,MORTGAGE,1
13191.0,36,5.0,60461.0,15.36,5,2,41.64,1,0,23,OWN,1
10294.0,36,19.18,105274.0,8.49,6,0,0.0,0,1,23,MORTGAGE,0
12757.0,36,14.39,129193.0,17.54,4,1,51.49,1,0,19,MORTGAGE,0
17262.0,36,9.46,40207.0,26.36,7,0,70.09,2,1,14,MORTGAGE,0
7171.0,36,7.56,47836.0,18.32,4,1,87.31,1,0,27,RENT,1
18187.0,60,16.11,81433.0,18.55,2,1,57.02,1,0,20,RENT,1
12306.0,36,7.55,52668.0,15.39,4,1,35.87,0,0,28,MORTGAGE,0
20739.0,36,7.93,47223.0,10.88,6,0,24.46,1,0,4,MORTGAGE,1
3029.0,36,8.94,77334.0,10.62,2,0,33.12,0,1,2,OWN,0
11067.0,36,12.46,116483.0,4.71,2,0,5.04,0,1,11,OWN,0
6568.0,36,14.48,30716.0,27.45,7,0,38.7,0,0,4,MORTGAGE,1
10869.0,36,16.77,114950.0,21.7,7,0,14.36,0,0,18,RENT,0
16238.0,36,16.18,52757.0,18.66,4,1,30.07,1,0,27,RENT,1
14104.0,36,12.0,80374.0,20.36,6,0,39.89,1,0,5,MORTGAGE,0
13733.0,36,16.08,117726.0,20.72,4,0,53.23,1,0,26,MORTGAGE,0
14204.0,36,9.32,79760.0,12.12,6,0,3.72,0,0,25,RENT,0
16017.0,60,5.0,61075.0,15.4,3,0,36.42,0,0,1,MORTGAGE,1
9957.0,36,9.32,91545.0,14.21,7,0,62.15,1,0,11,OTHER,0
18534.0,60,8.77,64805.0,38.09,4,1,79.99,0,0,15,RENT,1
18313.0,36,9.47,85641.0,26.16,3,0,43.14,1,0,28,RENT,0
16925.0,60,8.16,63860.0,19.34,4,0,99.93,1,0,15,MORTGAGE,1
17783.0,36,10.16,95835.0,28.93,2,1,62.51,0,0,25,OWN,0
16482.0,36,14.48,28173.0,27.92,11,0,46.54,1,0,13,RENT,1
25175.0,36,18.86,39594.0,6.96,5,0,76.09,1,0,8,OWN,1
14565.0,60,5.1,27732.0,16.22,4,0,32.32,1,1,23,RENT,1
13465.0,36,6.85,68307.0,17.87,4,0,18.8,0,0,0,RENT,0
11232.0,36,8.83,24114.0,22.89,7,0,68.22,2,0,15,RENT,1
9839.0,36,15.06,49245.0,16.21,3,0,58.27,1,0,2,OWN,1
8778.0,36,11.18,36775.0,17.21,5,0,71.11,0,0,1,RENT,0
10556.0,60,9.1,114390.0,14.31,7,1,70.53,0,0,2,RENT,1
14647.0,36,14.87,40280.0,26.39,4,1,95.26,0,1,4,MORTGAGE,1
16671.0,36,15.83,31404.0,6.45,1,0,8.71,2,1,9,OWN,0
15256.0,36,11.92,77450.0,14.58,8,0,36.14,0,0,29,RENT,1
11172.0,36,8.74,120605.0,3.25,5,0,37.8,0,1,0,OTHER,0
19501.0,36,13.08,66518.0,9.76,2,0,74.17,1,0,28,OWN,1
18697.0,36,11.07,68838.0,20.54,3,0,54.32,1,0,14,RENT,0
14202.0,36,11.04,108723.0,20.69,8,0,74.26,1,0,25,RENT,1
11735.0,36,9.95,96347.0,15.49,2,2,52.08,0,0,18,RENT,0
17742.0,60,15.7,82762.0,26.99,1,0,44.54,0,0,22,MORTGAGE,1
15940.0,36,13.0,52530.0,28.83,2,0,62.02,2,0,24,RENT,0
7759.0,36,16.14,83679.0,17.45,1,0,51.53,0,0,21,MORTGAGE,1
14660.0,36,17.35,29176.0,20.0,4,1,54.74,1,0,27,OWN,0
16310.0,60,13.84,51290.0,14.38,4,0,61.3,1,0,29,MORTGAGE,1
10502.0,36,9.97,112944.0,23.02,3,0,55.84,0,0,0,RENT,0
15949.0,36,16.16,109060.0,8.45,7,0,69.57,1,0,6,RENT,0
7726.0,36,13.86,83125.0,32.37,3,0,46.3,0,0,30,MORTGAGE,0
21681.0,60,22.41,12119.0,27.12,3,0,49.24,3,0,24,MORTGAGE,1
21240.0,60,13.24,33753.0,8.41,7,0,19.98,2,0,17,RENT,0
13737.0,36,14.79,49616.0,11.69,3,1,69.58,0,0,15,MORTGAGE,1
16817.0,60,13.16,64849.0,21.37,7,0,87.78,0,0,20,RENT,0
2950.0,36,11.6,32488.0,15.29,7,0,0.0,2,0,22,RENT,0
9218.0,36,10.96,62611.0,22.36,3,0,61.02,1,0,6,MORTGAGE,1
13531.0,36,13.18,123019.0,15.12,6,0,41.35,0,0,26,MORTGAGE,0
9639.0,36,14.08,82025.0,30.2,2,0,40.39,0,0,14,RENT,1
18572.0,36,16.62,76565.0,18.07,5,0,60.69,2,0,23,MORTGAGE,0
24986.0,60,13.24,39473.0,37.36,7,0,44.26,2,0,10,RENT,1
9117.0,60,10.15,20830.0,22.82,8,1,54.81,1,0,25,RENT,1
10813.0,36,10.69,33154.0,7.2,7,1,36.01,1,0,12,RENT,0
16177.0,36,6.71,19618.0,34.69,7,0,82.62,1,0,14,MORTGAGE,1
23056.0,36,18.64,72251.0,26.79,6,0,39.18,0,0,11,MORTGAGE,1
8888.0,36,9.84,81517.0,21.04,4,0,25.97,3,0,16,RENT,0
16245.0,60,15.87,41041.0,23.17,10,0,53.67,1,0,5,RENT,1
24106.0,36,13.11,74438.0,8.49,1,0,24.13,0,0,5,OTHER,1
6741.0,36,13.21,114070.0,3.56,5,0,50.87,1,0,10,RENT,0
8595.0,36,11.53,128731.0,17.67,3,0,86.18,0,0,21,RENT,1
12882.0,60,8.85,93112.0,29.03,6,0,43.88,0,0,22,MORTGAGE,0
12397.0,60,8.13,64755.0,21.17,6,1,11.14,1,0,19,RENT,1
19063.0,36,18.91,92143.0,31.67,5,0,34.62,0,0,8,MORTGAGE,0
16208.0,36,12.46,110554.0,28.57,4,0,65.31,1,0,4,MORTGAGE,1
6125.0,36,16.5,9783.0,18.16,5,0,47.67,1,0,23,MORTGAGE,1
17577.0,36,17.54,114462.0,27.47,3,0,62.53,0,0,20,RENT,0
12112.0,36,10.36,53662.0,30.18,8,1,29.18,2,0,14,MORTGAGE,1
21372.0,60,13.69,53951.0,17.36,1,0,34.7,0,0,14,MORTGAGE,1
11862.0,60,12.18,59352.0,16.29,4,0,60.84,1,0,30,RENT,1
11817.0,60,7.37,79603.0,19.12,9,0,85.27,1,0,19,RENT,0
17706.0,36,11.26,36662.0,0.0,6,0,35.32,0,1,11,RENT,1
18815.0,36,14.35,61456.0,20.24,7,0,45.93,1,0,10,MORTGAGE,1
17240.0,60,10.0,85758.0,23.76,8,0,72.5,0,0,29,MORTGAGE,0
6572.0,36,10.7,76557.0,19.16,5,2,48.28,1,1,15,MORTGAGE,0
17690.0,36,11.31,81424.0,20.76,2,0,60.94,1,0,1,RENT,1
9828.0,60,20.45,60281.0,17.65,8,0,26.5,0,0,5,OTHER,1
16176.0,36,5.0,90811.0,2.02,5,1,45.09,1,0,3,MORTGAGE,0
7881.0,60,14.01,101692.0,31.3,4,0,29.47,0,0,3,RENT,0
17232.0,36,10.99,99893.0,15.06,4,1,2.86,0,0,8,RENT,1
10967.0,60,9.44,82828.0,13.06,3,1,22.89,0,0,11,OWN,1
8587.0,36,10.89,98167.0,28.86,1,0,56.21,0,0,27,RENT,0
18569.0,36,14.67,96132.0,25.83,3,0,58.8,0,1,24,RENT,1
16208.0,60,14.9,150295.0,20.18,11,0,64.21,1,0,22,MORTGAGE,0
11930.0,36,12.74,106542.0,24.15,6,0,57.72,1,0,29,OWN,0
22256.0,36,16.37,67338.0,8.76,4,0,39.45,1,1,8,RENT,1
12797.0,36,17.08,42650.0,17.35,6,0,0.0,1,1,30,RENT,0
15161.0,36,15.27,62166.0,28.36,10,1,16.4,1,0,0,MORTGAGE,0
16345.0,60,9.82,60046.0,12.58,2,1,72.62,1,0,0,RENT,1
11902.0,36,13.98,85343.0,10.01,5,1,23.95,1,0,25,OWN,1
17356.0,36,14.0,48992.0,18.63,4,0,43.14,0,0,13,OWN,0
12333.0,36,8.74,105765.0,18.82,3,0,46.57,1,0,26,OWN,0
12942.0,60,5.72,28313.0,23.18,7,0,10.37,1,0,4,RENT,1
21813.0,60,5.0,21024.0,6.97,6,1,53.31,2,0,8,OWN,1
9797.0,60,12.28,65947.0,0.0,8,0,83.19,0,0,26,MORTGAGE,0
2936.0,36,13.19,44723.0,25.37,4,0,44.53,0,1,0,RENT,0
23055.0,36,7.27,32253.0,9.34,7,1,38.27,1,0,28,MORTGAGE,0
27747.0,36,16.18,50888.0,13.12,4,1,16.04,0,0,30,OWN,1
12974.0,36,12.61,47155.0,0.53,3,0,38.15,1,0,9,RENT,1
5316.0,36,17.4,70304.0,26.18,3,0,58.53,0,0,11,MORTGAGE,1
13448.0,36,13.48,51386.0,20.8,2,1,44.84,2,0,6,RENT,1
13569.0,36,7.73,53826.0,20.48,2,0,34.01,2,0,7,MORTGAGE,1
14050.0,36,13.83,69854.0,20.43,3,0,70.15,0,0,25,MORTGAGE,1
9433.0,36,14.68,100427.0,1.52,4,0,38.46,1,0,29,RENT,0
17898.0,36,9.81,114122.0,10.12,6,0,34.3,1,0,20,RENT,0
17623.0,36,6.23,74433.0,14.39,6,0,48.53,0,0,23,MORTGAGE,0
7528.0,60,12.4,76766.0,12.01,6,0,77.67,1,0,0,RENT,0
18496.0,36,8.0,64504.0,15.83,1,0,41.14,1,0,5,RENT,0
25263.0,60,16.48,84437.0,19.97,7,0,22.86,0,0,7,OWN,1
15860.0,36,10.37,81707.0,26.05,3,0,58.65,1,0,14,OWN,0
13313.0,36,18.9,109775.0,6.16,9,1,36.71,0,0,7,MORTGAGE,1
14290.0,36,5.0,13339.0,17.93,5,0,58.87,0,0,13,RENT,1
18076.0,36,12.54,62965.0,23.69,5,0,0.0,2,0,16,RENT,0
6347.0,36,17.72,80176.0,10.61,6,0,45.92,3,0,12,RENT,1
15822.0,36,8.44,69211.0,16.46,7,0,38.78,2,0,22,OWN,1
13048.0,60,11.36,41825.0,21.73,11,0,21.01,0,0,20,MORTGAGE,0
24239.0,60,10.39,31019.0,18.09,7,0,14.68,1,0,12,RENT,1
14129.0,36,9.26,94190.0,23.39,4,0,38.0,1,0,4,OWN,0
23339.0,36,12.98,47292.0,18.76,7,0,18.26,0,0,30,MORTGAGE,1
9481.0,36,6.82,17353.0,15.51,3,0,0.0,0,0,13,RENT,1
17936.0,36,11.56,95697.0,8.62,7,0,15.62,0,0,12,RENT,0
16597.0,36,14.06,83769.0,19.98,7,0,14.54,1,0,16,RENT,0
10655.0,36,11.14,66524.0,18.8,3,0,45.73,2,0,22,MORTGAGE,0
15887.0,36,8.0,42563.0,10.06,7,0,15.28,2,1,19,RENT,0
21063.0,36,16.12,66597.0,22.66,5,0,44.98,0,0,26,RENT,1
13381.0,60,14.92,106468.0,28.14,8,0,21.17,1,0,4,OTHER,1
6540.0,60,7.84,21559.0,12.72,3,0,64.56,0,0,21,MORTGAGE,0
14912.0,36,6.82,23081.0,12.18,4,0,54.37,0,0,25,OWN,1
10488.0,60,8.19,51167.0,11.89,8,0,37.5,1,0,21,RENT,1
13288.0,36,14.18,69201.0,4.57,4,0,48.6,1,0,17,OTHER,0
14592.0,36,13.1,55111.0,34.04,5,0,59.37,1,1,10,MORTGAGE,0
6472.0,60,15.16,89284.0,14.41,6,0,46.53,2,1,29,RENT,0
6922.0,60,10.7,102665.0,11.13,5,0,48.53,0,0,23,OWN,0
17410.0,60,8.3,78363.0,8.99,3,1,0.0,2,0,11,RENT,1
12386.0,36,15.68,86813.0,14.9,2,0,32.04,1,0,30,OWN,0
2176.0,60,9.79,78163.0,12.44,7,0,25.54,3,1,28,MORTGAGE,0
